https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1600063200000,2020-09-14 06:00:00,BTC/USDT,10335.03,10365.00,10335.02,10355.06,4255.994,44053663.58919,17194
1600059600000,2020-09-14 05:00:00,BTC/USDT,10340.43,10350.00,10310.50,10335.03,4349.373,44927138.85555,18556
1600056000000,2020-09-14 04:00:00,BTC/USDT,10344.89,10353.68,10314.73,10340.42,3138.831,32426198.83827,16552
1600052400000,2020-09-14 03:00:00,BTC/USDT,10346.67,10359.98,10330.00,10344.90,3781.980,39128999.29878,14687
1600048800000,2020-09-14 02:00:00,BTC/USDT,10320.52,10368.00,10320.52,10346.35,6226.481,64424766.34702,25128
1600045200000,2020-09-14 01:00:00,BTC/USDT,10272.86,10320.51,10272.86,10320.51,3053.806,31445016.11040,17075
1600041600000,2020-09-14 00:00:00,BTC/USDT,10327.72,10327.73,10241.57,10272.87,6390.743,65715783.81238,23281
1600038000000,2020-09-13 23:00:00,BTC/USDT,10303.98,10329.99,10295.22,10327.72,3884.112,40052418.38833,15567
1600034400000,2020-09-13 22:00:00,BTC/USDT,10296.08,10314.85,10290.00,10303.99,3043.649,31355909.81759,14465
1600030800000,2020-09-13 21:00:00,BTC/USDT,10310.00,10319.63,10287.49,10296.08,3580.750,36903463.87325,16895
1600027200000,2020-09-13 20:00:00,BTC/USDT,10307.62,10314.63,10285.60,10310.00,3742.984,38548132.13461,16397
1600023600000,2020-09-13 19:00:00,BTC/USDT,10256.69,10322.20,10247.01,10307.61,5917.699,60899759.27397,20491
1600020000000,2020-09-13 18:00:00,BTC/USDT,10274.40,10282.39,10245.01,10256.70,4110.260,42195629.94425,17133
1600016400000,2020-09-13 17:00:00,BTC/USDT,10256.43,10281.97,10209.01,10275.00,11038.868,113069135.08027,28274
1600012800000,2020-09-13 16:00:00,BTC/USDT,10281.78,10298.73,10222.00,10256.42,13596.029,139448842.61592,37231
1600009200000,2020-09-13 15:00:00,BTC/USDT,10323.89,10340.66,10273.13,10281.78,6421.050,66165700.10699,25248
1600005600000,2020-09-13 14:00:00,BTC/USDT,10320.96,10340.00,10303.93,10323.88,4805.957,49588417.41841,19387
1600002000000,2020-09-13 13:00:00,BTC/USDT,10290.28,10342.51,10260.00,10320.96,9614.284,99073321.18749,30057
1599998400000,2020-09-13 12:00:00,BTC/USDT,10323.05,10352.68,10283.00,10290.29,13028.706,134490316.78120,36528
1599994800000,2020-09-13 11:00:00,BTC/USDT,10454.47,10470.00,10304.14,10322.51,18746.409,194379061.48633,53982
1599991200000,2020-09-13 10:00:00,BTC/USDT,10502.39,10502.39,10440.00,10454.47,9499.138,99377663.74260,29582
1599987600000,2020-09-13 09:00:00,BTC/USDT,10536.35,10550.25,10473.04,10502.38,7675.260,80662959.25645,25909
1599984000000,2020-09-13 08:00:00,BTC/USDT,10540.05,10557.52,10523.43,10536.34,4321.800,45550163.45789,16221
1599980400000,2020-09-13 07:00:00,BTC/USDT,10522.00,10553.83,10520.00,10540.08,2740.420,28881455.04949,15398
1599976800000,2020-09-13 06:00:00,BTC/USDT,10529.50,10544.00,10520.00,10522.00,2264.908,23854262.92546,14201
1599973200000,2020-09-13 05:00:00,BTC/USDT,10537.35,10544.08,10518.55,10529.50,2743.727,28888780.88403,13959
1599969600000,2020-09-13 04:00:00,BTC/USDT,10554.66,10580.00,10522.24,10537.34,7418.896,78200011.29597,22709
1599966000000,2020-09-13 03:00:00,BTC/USDT,10428.06,10558.64,10426.77,10553.48,12603.711,132553238.87923,37195
1599962400000,2020-09-13 02:00:00,BTC/USDT,10420.99,10446.43,10417.31,10428.06,2253.362,23511157.92959,17218
1599958800000,2020-09-13 01:00:00,BTC/USDT,10427.91,10433.00,10402.00,10421.00,3525.357,36723375.29114,15217
1599955200000,2020-09-13 00:00:00,BTC/USDT,10438.29,10444.99,10415.00,10427.91,2444.507,25485946.48547,16977
1599951600000,2020-09-12 23:00:00,BTC/USDT,10433.32,10446.43,10408.00,10438.28,3009.121,31372850.07224,17435
1599948000000,2020-09-12 22:00:00,BTC/USDT,10450.24,10453.69,10405.00,10433.65,3620.794,37741217.36597,16875
1599944400000,2020-09-12 21:00:00,BTC/USDT,10438.53,10460.00,10422.80,10450.24,2778.335,29025885.08310,15268
1599940800000,2020-09-12 20:00:00,BTC/USDT,10458.27,10470.21,10428.21,10438.52,3904.421,40805047.73145,15704
1599937200000,2020-09-12 19:00:00,BTC/USDT,10451.36,10468.75,10425.45,10458.26,5518.908,57665314.16784,22348
1599933600000,2020-09-12 18:00:00,BTC/USDT,10374.99,10477.70,10374.02,10451.37,15168.795,158311542.18718,42515
1599930000000,2020-09-12 17:00:00,BTC/USDT,10370.99,10377.63,10351.93,10375.00,2812.314,29149374.93901,15449
1599926400000,2020-09-12 16:00:00,BTC/USDT,10359.86,10377.01,10349.00,10370.99,3183.429,32998349.65789,16614
1599922800000,2020-09-12 15:00:00,BTC/USDT,10347.41,10380.00,10339.60,10359.86,5669.034,58752444.66708,19109
1599919200000,2020-09-12 14:00:00,BTC/USDT,10292.17,10356.36,10275.21,10347.41,7007.369,72386888.15352,23338
1599915600000,2020-09-12 13:00:00,BTC/USDT,10318.79,10324.51,10271.00,10292.17,6832.814,70331720.16518,24504
1599912000000,2020-09-12 12:00:00,BTC/USDT,10340.62,10340.62,10305.00,10318.79,4304.290,44418166.65961,17413
1599908400000,2020-09-12 11:00:00,BTC/USDT,10340.48,10344.51,10326.50,10340.62,2839.181,29349640.18900,12995
1599904800000,2020-09-12 10:00:00,BTC/USDT,10351.89,10357.71,10333.35,10341.06,2622.002,27128542.64186,12414
1599901200000,2020-09-12 09:00:00,BTC/USDT,10333.81,10353.80,10327.00,10351.89,2821.373,29180169.05152,14576
1599897600000,2020-09-12 08:00:00,BTC/USDT,10343.70,10343.70,10320.00,10333.80,2550.301,26346493.97378,14489
1599894000000,2020-09-12 07:00:00,BTC/USDT,10331.40,10345.00,10303.53,10343.70,2813.650,29065313.44916,15639
1599890400000,2020-09-12 06:00:00,BTC/USDT,10359.00,10359.00,10324.00,10331.39,4215.885,43579147.33182,20236
1599886800000,2020-09-12 05:00:00,BTC/USDT,10359.25,10370.00,10354.93,10359.00,1572.482,16295599.55965,13240
1599883200000,2020-09-12 04:00:00,BTC/USDT,10342.40,10366.00,10338.00,10359.25,1859.513,19255739.82400,15784
1599879600000,2020-09-12 03:00:00,BTC/USDT,10345.00,10358.40,10322.55,10342.39,2098.841,21707069.09109,16656
1599876000000,2020-09-12 02:00:00,BTC/USDT,10368.74,10372.24,10328.00,10345.00,3374.699,34911456.71494,19218
1599872400000,2020-09-12 01:00:00,BTC/USDT,10348.77,10380.76,10346.12,10368.73,2599.878,26942878.82415,17239
1599868800000,2020-09-12 00:00:00,BTC/USDT,10387.81,10399.96,10331.51,10348.76,4251.608,44031369.03302,19201
1599865200000,2020-09-11 23:00:00,BTC/USDT,10360.16,10397.76,10346.29,10387.81,4239.650,43971452.24590,17311
1599861600000,2020-09-11 22:00:00,BTC/USDT,10342.99,10397.85,10342.98,10360.15,6784.894,70383893.72106,23491
1599858000000,2020-09-11 21:00:00,BTC/USDT,10325.11,10343.00,10320.32,10342.99,2187.112,22598359.31357,14584
1599854400000,2020-09-11 20:00:00,BTC/USDT,10324.68,10335.30,10307.75,10325.11,1812.356,18703224.71440,13613
1599850800000,2020-09-11 19:00:00,BTC/USDT,10315.32,10337.48,10295.02,10324.68,3664.182,37818500.54633,17355
1599847200000,2020-09-11 18:00:00,BTC/USDT,10299.99,10327.78,10295.44,10315.32,2812.050,29000477.18721,17469
1599843600000,2020-09-11 17:00:00,BTC/USDT,10308.88,10317.68,10270.00,10300.00,5313.462,54669633.12144,22666
1599840000000,2020-09-11 16:00:00,BTC/USDT,10319.09,10347.44,10301.06,10308.89,5572.194,57519197.14438,25725
1599836400000,2020-09-11 15:00:00,BTC/USDT,10290.99,10330.00,10290.99,10319.09,5848.815,60340341.85793,24971
1599832800000,2020-09-11 14:00:00,BTC/USDT,10264.00,10301.76,10255.00,10290.99,6196.927,63687230.94622,24856
1599829200000,2020-09-11 13:00:00,BTC/USDT,10289.90,10320.00,10252.00,10264.01,8038.285,82726519.69494,26919
1599825600000,2020-09-11 12:00:00,BTC/USDT,10256.26,10292.99,10251.32,10289.89,3842.644,39468759.81389,20780
1599822000000,2020-09-11 11:00:00,BTC/USDT,10287.62,10307.06,10252.30,10256.26,5909.366,60726620.20324,21456
1599818400000,2020-09-11 10:00:00,BTC/USDT,10320.36,10323.88,10275.00,10287.61,5034.980,51833818.80714,22122
1599814800000,2020-09-11 09:00:00,BTC/USDT,10292.83,10334.99,10288.38,10320.36,8349.161,86114887.55930,27939
1599811200000,2020-09-11 08:00:00,BTC/USDT,10260.00,10309.00,10251.73,10292.83,8492.872,87311018.31769,30023
1599807600000,2020-09-11 07:00:00,BTC/USDT,10261.12,10287.99,10240.11,10260.00,5385.551,55266510.03470,20238
1599804000000,2020-09-11 06:00:00,BTC/USDT,10285.09,10292.54,10245.90,10261.18,4936.785,50681158.45918,20713
