https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1602993600000,2020-10-18 04:00:00,ETH/USDT,368.50,369.36,368.00,368.48,20908.188,7708001.24980,15202
1602990000000,2020-10-18 03:00:00,ETH/USDT,369.04,369.21,368.34,368.49,11461.774,4226664.07929,18036
1602986400000,2020-10-18 02:00:00,ETH/USDT,369.71,369.90,368.51,369.04,14696.086,5423820.36253,15614
1602982800000,2020-10-18 01:00:00,ETH/USDT,368.87,369.99,368.83,369.71,22207.306,8205690.37235,14479
1602979200000,2020-10-18 00:00:00,ETH/USDT,368.26,369.72,367.16,368.86,35470.011,13077007.12050,15939
1602975600000,2020-10-17 23:00:00,ETH/USDT,367.79,369.00,367.57,368.26,17432.309,6420742.40458,16264
1602972000000,2020-10-17 22:00:00,ETH/USDT,367.71,368.30,367.16,367.79,13009.973,4784366.54672,15858
1602968400000,2020-10-17 21:00:00,ETH/USDT,367.17,368.45,367.16,367.70,16395.064,6031180.41970,16356
1602964800000,2020-10-17 20:00:00,ETH/USDT,366.97,367.73,366.02,367.17,24971.573,9155908.32020,17535
1602961200000,2020-10-17 19:00:00,ETH/USDT,367.14,367.57,366.47,366.97,20281.738,7441706.42388,15736
1602957600000,2020-10-17 18:00:00,ETH/USDT,366.96,367.34,366.35,367.14,14709.982,5395977.23186,13670
1602954000000,2020-10-17 17:00:00,ETH/USDT,366.64,367.16,366.00,366.95,17716.810,6494657.48183,14553
1602950400000,2020-10-17 16:00:00,ETH/USDT,367.69,368.11,365.90,366.64,37674.579,13824039.55507,18617
1602946800000,2020-10-17 15:00:00,ETH/USDT,368.39,370.91,367.29,367.70,75369.941,27806932.05841,25294
1602943200000,2020-10-17 14:00:00,ETH/USDT,365.95,369.00,364.30,368.39,87922.787,32252275.54557,29375
1602939600000,2020-10-17 13:00:00,ETH/USDT,367.84,368.14,365.50,365.95,43804.405,16061291.23504,20640
1602936000000,2020-10-17 12:00:00,ETH/USDT,368.05,368.39,366.50,367.84,26523.648,9747863.24706,16145
1602932400000,2020-10-17 11:00:00,ETH/USDT,368.37,368.37,367.46,368.07,17542.231,6454555.22151,15268
1602928800000,2020-10-17 10:00:00,ETH/USDT,367.66,368.37,367.20,368.36,18696.257,6876712.80798,16049
1602925200000,2020-10-17 09:00:00,ETH/USDT,366.48,367.81,366.28,367.65,26994.285,9909396.93635,18473
1602921600000,2020-10-17 08:00:00,ETH/USDT,367.82,368.56,366.41,366.48,31116.162,11433268.21842,16028
1602918000000,2020-10-17 07:00:00,ETH/USDT,367.38,368.60,367.28,367.82,19589.998,7207167.97748,15387
1602914400000,2020-10-17 06:00:00,ETH/USDT,368.09,369.44,367.00,367.38,31186.381,11475652.56163,17348
1602910800000,2020-10-17 05:00:00,ETH/USDT,367.74,368.32,367.12,368.08,14950.689,5498286.02595,13699
1602907200000,2020-10-17 04:00:00,ETH/USDT,368.36,368.83,367.30,367.73,17134.133,6305648.98669,16118
1602903600000,2020-10-17 03:00:00,ETH/USDT,367.91,368.45,367.12,368.36,20748.927,7630252.55203,14110
1602900000000,2020-10-17 02:00:00,ETH/USDT,367.06,368.73,366.88,367.91,29134.544,10715910.27688,17802
1602896400000,2020-10-17 01:00:00,ETH/USDT,364.36,368.18,363.85,367.06,38906.426,14238333.49566,19609
1602892800000,2020-10-17 00:00:00,ETH/USDT,365.42,365.95,363.19,364.36,48838.357,17797395.48977,20851
1602889200000,2020-10-16 23:00:00,ETH/USDT,366.20,366.94,364.88,365.41,24712.862,9042948.70968,16429
1602885600000,2020-10-16 22:00:00,ETH/USDT,366.08,367.29,364.97,366.21,23139.653,8475637.46481,17810
1602882000000,2020-10-16 21:00:00,ETH/USDT,366.40,366.65,364.03,366.07,25745.349,9410943.50451,16260
1602878400000,2020-10-16 20:00:00,ETH/USDT,365.27,366.65,363.74,366.40,51481.210,18808136.91529,20121
1602874800000,2020-10-16 19:00:00,ETH/USDT,368.62,369.00,365.06,365.24,33491.378,12289049.66772,16746
1602871200000,2020-10-16 18:00:00,ETH/USDT,366.99,369.32,366.88,368.61,37838.764,13947434.20574,18276
1602867600000,2020-10-16 17:00:00,ETH/USDT,367.58,368.34,366.01,367.00,41098.711,15096684.36515,17250
1602864000000,2020-10-16 16:00:00,ETH/USDT,367.07,368.36,365.46,367.58,49418.100,18134734.25732,20721
1602860400000,2020-10-16 15:00:00,ETH/USDT,367.18,367.81,365.35,367.07,66923.398,24528965.50607,22989
1602856800000,2020-10-16 14:00:00,ETH/USDT,368.75,369.80,366.20,367.18,59443.523,21878897.02763,20702
1602853200000,2020-10-16 13:00:00,ETH/USDT,368.82,369.70,367.66,368.74,44244.157,16309426.12887,20681
1602849600000,2020-10-16 12:00:00,ETH/USDT,369.94,370.27,367.76,368.82,78825.139,29077708.57336,27981
1602846000000,2020-10-16 11:00:00,ETH/USDT,364.64,371.59,364.24,369.94,125327.870,46144161.51045,32277
